name,style,weight,filename,post_script_name,full_name,copyright
Jacques Francois Shadow,normal,400,JacquesFrancoisShadow-Regular.ttf,JacquesFrancoisShadow-Regular,Jacques Francois Shadow,"Copyright (c) 2011, Cyreal (www.cyreal.org a@cyreal.org) with Reserved Font Name 'Jacques Francois'"
Jaldi,normal,400,Jaldi-Regular.ttf,Jaldi-Regular,Jaldi,"Copyright (c) 2011-2015, Omnibus-Type (www.omnibus-type.com omnibus.type@gmail.com) with Reserved Font Name 'Jaldi' and 'Asap'"
Jaldi,normal,700,Jaldi-Bold.ttf,Jaldi-Bold,Jaldi Bold,"Copyright (c) 2011-2015, Omnibus-Type (www.omnibus-type.com omnibus.type@gmail.com) with Reserved Font Name 'Jaldi' and 'Asap'"
Jim Nightshade,normal,400,JimNightshade-Regular.ttf,JimNightshade-Regular,Jim Nightshade,"Copyright (c) 2011 by Brian J. Bonislawsky DBA Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name \Jim Nightshade\"
Jockey One,normal,400,JockeyOne-Regular.ttf,JockeyOne-Regular,Jockey One,"Copyright (c) 2011, Copyright (c) 2011, TypeTogether (www.type-together.com info@type-together.com), with Reserved Font Names \Jockey\ and \Jockey One\"
Jolly Lodger,normal,400,JollyLodger-Regular.ttf,JollyLodger,Jolly Lodger,"Copyright (c) 2012 by Font Diner, Inc (diner@fontdiner.com) with Reseved Font Name \Jolly Lodger\"
Jomhuria,normal,400,Jomhuria-Regular.ttf,Jomhuria-Regular,Jomhuria Regular,Copyright 2015 KB-Studio (www.k-b-studio.com|tarobish@gmail.com). Copyright 2015 Lasse Fister (lasse@graphicore.de). Copyright 2015 Sorkin Type Co (www.sorkintype.com). Copyright 2010-2015 Khaled Hosny (khaledhosny@eglug.org).
Jomolhari,normal,400,Jomolhari-Regular.ttf,Jomolhari-Regular,Jomolhari Regular,Copyright (c) 2006 by Christopher Fynn. All rights reserved.
Josefin Sans,normal,400,JosefinSans[wght].ttf,JosefinSans-Thin,Josefin Sans Thin,"Copyright 2010 The Josefin Sans Project Authors (https://github.com/ThomasJockin/JosefinSansFont-master), with Reserved Font Name \Josefin Sans\."
Josefin Sans,italic,400,JosefinSans-Italic[wght].ttf,JosefinSans-ThinItalic,Josefin Sans Thin Italic,"Copyright 2010 The Josefin Sans Project Authors (https://github.com/ThomasJockin/JosefinSansFont-master), with Reserved Font Name \Josefin Sans\."
Josefin Sans Std Light,normal,400,JosefinSansStd-Light.ttf,JosefinSansStd-Light,Josefin Sans Std Light,Copyright (c) 2010 by Santiago Orozco (hi@typemade.mx). All rights reserved.
Josefin Slab,normal,100,JosefinSlab-Thin.ttf,JosefinSlab-Thin,Josefin Slab Thin,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,italic,100,JosefinSlab-ThinItalic.ttf,JosefinSlab-ThinItalic,Josefin Slab Thin Italic,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,normal,300,JosefinSlab-Light.ttf,JosefinSlab-Light,Josefin Slab Light,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,italic,300,JosefinSlab-LightItalic.ttf,JosefinSlab-LightItalic,Josefin Slab Light Italic,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,normal,400,JosefinSlab-Regular.ttf,JosefinSlab-Regular,Josefin Slab Regular,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,italic,400,JosefinSlab-Italic.ttf,JosefinSlab-Italic,Josefin Slab Italic,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,normal,600,JosefinSlab-SemiBold.ttf,JosefinSlab-SemiBold,Josefin Slab SemiBold,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,italic,600,JosefinSlab-SemiBoldItalic.ttf,JosefinSlab-SemiBoldItalic,Josefin Slab SemiBold Italic,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,normal,700,JosefinSlab-Bold.ttf,JosefinSlab-Bold,Josefin Slab Bold,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Josefin Slab,italic,700,JosefinSlab-BoldItalic.ttf,JosefinSlab-BoldItalic,Josefin Slab Bold Italic,Copyright (c) 2010 by Typemade (hi@typemade.mx). All rights reserved.
Jost,normal,400,Jost[wght].ttf,Jost-Regular,Jost Regular,Copyright 2020 The Jost Project Authors (https://github.com/indestructible-type)
Jost,italic,400,Jost-Italic[wght].ttf,Jost-Italic,Jost Italic,Copyright 2020 The Jost Project Authors (https://github.com/indestructible-type)
Joti One,normal,400,JotiOne-Regular.ttf,JotiOne-Regular,Joti One,"Copyright (c) 2012, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name 'Joti'"
Jua,normal,400,Jua-Regular.ttf,Jua-Regular,Jua Regular,Copyright 2018 The BM JUA Project Authors
Judson,normal,400,Judson-Regular.ttf,Judson-Regular,Judson Regular,"Copyright (c) 2010, 2011 by Daniel Johnson (il.basso.buffo@gmail.com). Released under the terms of the SIL Open Font License v1.1."
Judson,italic,400,Judson-Italic.ttf,Judson-Italic,Judson Italic,"Copyright (c) 2010, 2011 by Daniel Johnson (il.basso.buffo@gmail.com). Released under the terms of the SIL Open Font License v1.1."
Judson,normal,700,Judson-Bold.ttf,Judson-Bold,Judson Bold,"Copyright (c) 2010, 2011 by Daniel Johnson (il.basso.buffo@gmail.com). Released under the terms of the SIL Open Font License v1.1."
Julee,normal,400,Julee-Regular.ttf,Julee-Regular,Julee-Regular,"Copyright (c) 2011, Julian Tunni (jotadejulian@hotmail.com), with Reserved Font Name \Julee\"
Julius Sans One,normal,400,JuliusSansOne-Regular.ttf,JuliusSansOne-Regular,Julius Sans One,"Copyright (c) 2012, LatinoType (luciano@latinotype.com), with Reserved Font Names 'Julius'"
Junge,normal,400,Junge-Regular.ttf,Junge-Regular,Junge,"Copyright (c) 2011, Cyreal (www.cyreal.org a@cyreal.org) with Reserved Font Name \Junge\. This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL"
Jura,normal,300,Jura[wght].ttf,Jura-Light,Jura Light,Copyright 2019 The Jura Project Authors (https://github.com/ossobuffo/jura)
Just Me Again Down Here,normal,400,JustMeAgainDownHere.ttf,JustMeAgainDownHere,Just Me Again Down Here,Copyright (c) 2011 by Kimberly Geswein (kimberlygeswein@gmail.com). All rights reserved.
K2D,normal,100,K2D-Thin.ttf,K2D-Thin,K2D Thin,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,100,K2D-ThinItalic.ttf,K2D-ThinItalic,K2D Thin Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,200,K2D-ExtraLight.ttf,K2D-ExtraLight,K2D ExtraLight,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,200,K2D-ExtraLightItalic.ttf,K2D-ExtraLightItalic,K2D ExtraLight Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,300,K2D-Light.ttf,K2D-Light,K2D Light,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,300,K2D-LightItalic.ttf,K2D-LightItalic,K2D Light Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,400,K2D-Regular.ttf,K2D-Regular,K2D Regular,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,400,K2D-Italic.ttf,K2D-Italic,K2D Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,500,K2D-Medium.ttf,K2D-Medium,K2D Medium,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,500,K2D-MediumItalic.ttf,K2D-MediumItalic,K2D Medium Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,600,K2D-SemiBold.ttf,K2D-SemiBold,K2D SemiBold,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,600,K2D-SemiBoldItalic.ttf,K2D-SemiBoldItalic,K2D SemiBold Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,700,K2D-Bold.ttf,K2D-Bold,K2D Bold,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,700,K2D-BoldItalic.ttf,K2D-BoldItalic,K2D Bold Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,normal,800,K2D-ExtraBold.ttf,K2D-ExtraBold,K2D ExtraBold,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
K2D,italic,800,K2D-ExtraBoldItalic.ttf,K2D-ExtraBoldItalic,K2D ExtraBold Italic,Copyright 2018 The K2D Project Authors (https://github.com/cadsondemak/K2D)
Kadwa,normal,400,Kadwa-Regular.ttf,Kadwa-Regular,Kadwa,"Copyright (c) 2014-2015, Sol Matas (www.huertatipografica.com - sol@huertatipografica.com)"
Kadwa,normal,700,Kadwa-Bold.ttf,Kadwa-Bold,Kadwa Bold,"Copyright (c) 2014-2015, Sol Matas (www.huertatipografica.com - sol@huertatipografica.com)"
Kalam,normal,300,Kalam-Light.ttf,Kalam-Light,Kalam Light,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Kalam,normal,400,Kalam-Regular.ttf,Kalam-Regular,Kalam,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Kalam,normal,700,Kalam-Bold.ttf,Kalam-Bold,Kalam Bold,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Kameron,normal,400,Kameron-Regular.ttf,Kameron,Kameron,"Copyright (c) 2011, Vernon Adams (vern@newtypography.co.uk) with Reserved Font Name 'Kameron'. All rights reserved."
Kameron,normal,700,Kameron-Bold.ttf,Kameron-Bold,Kameron Bold,"Copyright (c) 2011, Vernon Adams (vern@newtypography.co.uk) with Reserved Font Name 'Kameron'. All rights reserved."
Kanit,normal,100,Kanit-Thin.ttf,Kanit-Thin,Kanit Thin,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,100,Kanit-ThinItalic.ttf,Kanit-ThinItalic,Kanit Thin Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,200,Kanit-ExtraLight.ttf,Kanit-ExtraLight,Kanit ExtraLight,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,200,Kanit-ExtraLightItalic.ttf,Kanit-ExtraLightItalic,Kanit ExtraLight Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,300,Kanit-Light.ttf,Kanit-Light,Kanit Light,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,300,Kanit-LightItalic.ttf,Kanit-LightItalic,Kanit Light Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,400,Kanit-Regular.ttf,Kanit-Regular,Kanit Regular,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,400,Kanit-Italic.ttf,Kanit-Italic,Kanit Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,500,Kanit-Medium.ttf,Kanit-Medium,Kanit Medium,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,500,Kanit-MediumItalic.ttf,Kanit-MediumItalic,Kanit Medium Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,600,Kanit-SemiBold.ttf,Kanit-SemiBold,Kanit SemiBold,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,600,Kanit-SemiBoldItalic.ttf,Kanit-SemiBoldItalic,Kanit SemiBold Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,700,Kanit-Bold.ttf,Kanit-Bold,Kanit Bold,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,700,Kanit-BoldItalic.ttf,Kanit-BoldItalic,Kanit Bold Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,800,Kanit-ExtraBold.ttf,Kanit-ExtraBold,Kanit ExtraBold,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,800,Kanit-ExtraBoldItalic.ttf,Kanit-ExtraBoldItalic,Kanit ExtraBold Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,normal,900,Kanit-Black.ttf,Kanit-Black,Kanit Black,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kanit,italic,900,Kanit-BlackItalic.ttf,Kanit-BlackItalic,Kanit Black Italic,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Kantumruy,normal,300,Kantumruy-Light.ttf,KantumruyLight,Kantumruy Light,"Copyright (c) 2013, Tep Sovichet (it4ug.net sovichet.tep@gmail.com), with Reserved Font Name 'Kantumruy'"
Kantumruy,normal,400,Kantumruy-Regular.ttf,Kantumruy,Kantumruy,"Copyright (c) 2013, Tep Sovichet (it4ug.net sovichet.tep@gmail.com), with Reserved Font Name 'Kantumruy'"
Kantumruy,normal,700,Kantumruy-Bold.ttf,Kantumruy-Bold,Kantumruy Bold,"Copyright (c) 2013, Tep Sovichet (it4ug.net sovichet.tep@gmail.com), with Reserved Font Name 'Kantumruy'"
Karla,normal,400,Karla[wght].ttf,Karla-ExtraLight,Karla ExtraLight,Copyright 2019 The Karla Project Authors (https://github.com/bghryct/karmilla)
Karla,italic,400,Karla-Italic[wght].ttf,Karla-ExtraLightItalic,Karla ExtraLight Italic,Copyright 2019 The Karla Project Authors (https://github.com/bghryct/karmilla)
Karla Tamil Inclined,normal,400,KarlaTamilInclined-Regular.ttf,KarlaTamilInclined-Regular,Karla Tamil Inclined,"Copyright (c) 2011-2012, Jonathan Pinhorn (jonpinhorn.typedesign@gmail.com), with Reserved Font Names 'Karla'"
Karla Tamil Inclined,normal,700,KarlaTamilInclined-Bold.ttf,KarlaTamilInclined-Bold,Karla Tamil Inclined Bold,"Copyright (c) 2011-2012, Jonathan Pinhorn (jonpinhorn.typedesign@gmail.com), with Reserved Font Names 'Karla'"
Karla Tamil Upright,normal,400,KarlaTamilUpright-Regular.ttf,KarlaTamilUpright-Regular,Karla Tamil Upright,"Copyright (c) 2011-2012, Jonathan Pinhorn (jonpinhorn.typedesign@gmail.com), with Reserved Font Names 'Karla'"
Karla Tamil Upright,normal,700,KarlaTamilUpright-Bold.ttf,KarlaTamilUpright-Bold,Karla Tamil Upright Bold,"Copyright (c) 2011-2012, Jonathan Pinhorn (jonpinhorn.typedesign@gmail.com), with Reserved Font Names 'Karla'"
Karma,normal,300,Karma-Light.ttf,Karma-Light,Karma Light,Copyright 2014 Indian Type Foundry. All rights reserved.
Karma,normal,400,Karma-Regular.ttf,Karma-Regular,Karma Regular,Copyright 2014 Indian Type Foundry. All rights reserved.
Karma,normal,500,Karma-Medium.ttf,Karma-Medium,Karma Medium,Copyright 2014 Indian Type Foundry. All rights reserved.
Karma,normal,600,Karma-SemiBold.ttf,Karma-SemiBold,Karma SemiBold,Copyright 2014 Indian Type Foundry. All rights reserved.
Karma,normal,700,Karma-Bold.ttf,Karma-Bold,Karma Bold,Copyright 2014 Indian Type Foundry. All rights reserved.
Katibeh,normal,400,Katibeh-Regular.ttf,Katibeh-Regular,Katibeh Regular,"Copyright 2015, 2016 KB-Studio (www.k-b-studio.com|tarobish@gmail.com). Copyright 2015, 2016 Lasse Fister (lasse@graphicore.de). Copyright 2015, 2016 Eduardo Tunni(edu@tipo.net.ar)."
Kaushan Script,normal,400,KaushanScript-Regular.ttf,KaushanScript-Regular,Kaushan Script,"Copyright (c) 2011, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2011, Igino Marini. (www.ikern.com|mail@iginomarini.com), with Reserved Font Name Kaushan Script."
Kavivanar,normal,400,Kavivanar-Regular.ttf,Kavivanar-Regular,Kavivanar Regular,"Copyright (c) 2015, Tharique Azeez (http://thariqueazeez.com|zeezat@gmail.com)"
Kavoon,normal,400,Kavoon-Regular.ttf,Kavoon-Regular,Kavoon,"Copyright (c) 2011-2012, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name 'Kavoon'"
Kdam Thmor,normal,400,KdamThmor-Regular.ttf,KdamThmor,Kdam Thmor,"Copyright (c) 2013 by Sovichet Tep with Reserved Font Name \Kdam Thmor\. Copyright (c) 2010-2011 by tyPoland Lukasz Dziedzic with Reserved Font Name \Lato\. Licensed under the SIL Open Font License, Version 1.1."
Keania One,normal,400,KeaniaOne-Regular.ttf,KeaniaOne-Regular,Keania One,"Copyright (c) 2012, Julia Petretta (julia.petretta@googlemail.com), with Reserved Font Name 'Keania'"
Kelly Slab,normal,400,KellySlab-Regular.ttf,KellySlab-Regular,Kelly Slab,"Copyright (c) 2011, Denis Masharov <denis.masharov@gmail.com>, with Reserved Font Names \Kelly\, \Kelly Slab\."
Kenia,normal,400,Kenia-Regular.ttf,Kenia-Regular,Kenia,"Copyright (c) 2010, Julia Petretta (julia.petretta@googlemail.com), with Reserved Font Name Kenia"
Khand,normal,300,Khand-Light.ttf,Khand-Light,Khand Light,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Khand,normal,400,Khand-Regular.ttf,Khand-Regular,Khand Regular,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Khand,normal,500,Khand-Medium.ttf,Khand-Medium,Khand Medium,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Khand,normal,600,Khand-SemiBold.ttf,Khand-SemiBold,Khand SemiBold,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Khand,normal,700,Khand-Bold.ttf,Khand-Bold,Khand Bold,Copyright (c) 2014 Indian Type Foundry (info@indiantypefoundry.com)
Khmer,normal,400,Khmer.ttf,Khmer,Khmer,"Copyright (c) 2010, Danh Hong (khmertype.blogspot.com danhhong@gmail.com), with Reserved Font Name Khmer OS. This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL"
Khula,normal,300,Khula-Light.ttf,Khula-Light,Khula Light,"Copyright (c) 2014, Erin McLaughlin (hello@erinmclaughlin.com). Digitized data copyright 2010, Google Corporation."
Khula,normal,400,Khula-Regular.ttf,Khula-Regular,Khula Regular,"Copyright (c) 2014, Erin McLaughlin (hello@erinmclaughlin.com). Digitized data copyright 2010, Google Corporation."
Khula,normal,600,Khula-SemiBold.ttf,Khula-SemiBold,Khula SemiBold,"Copyright (c) 2014, Erin McLaughlin (hello@erinmclaughlin.com). Digitized data copyright 2010, Google Corporation."
Khula,normal,700,Khula-Bold.ttf,Khula-Bold,Khula Bold,"Copyright (c) 2014, Erin McLaughlin (hello@erinmclaughlin.com). Digitized data copyright 2010, Google Corporation."
Khula,normal,800,Khula-ExtraBold.ttf,Khula-ExtraBold,Khula ExtraBold,"Copyright (c) 2014, Erin McLaughlin (hello@erinmclaughlin.com). Digitized data copyright 2010, Google Corporation."
Kirang Haerang,normal,400,KirangHaerang-Regular.ttf,KirangHaerang-Regular,Kirang Haerang Regular,Copyright 2018 The Kirang Haerang Project Authors
Kite One,normal,400,KiteOne-Regular.ttf,KiteOne-Regular,Kite One,"Copyright (c) 2012, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name 'Kite'"
Knewave,normal,400,Knewave-Regular.ttf,Knewave-Regular,Knewave,Copyright (c) 2011 by Tyler Finck (tylerfinck@gmail.com). All rights reserved.
Kodchasan,normal,200,Kodchasan-ExtraLight.ttf,Kodchasan-ExtraLight,Kodchasan ExtraLight,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,italic,200,Kodchasan-ExtraLightItalic.ttf,Kodchasan-ExtraLightItalic,Kodchasan ExtraLight Italic,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,normal,300,Kodchasan-Light.ttf,Kodchasan-Light,Kodchasan Light,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,italic,300,Kodchasan-LightItalic.ttf,Kodchasan-LightItalic,Kodchasan Light Italic,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,normal,400,Kodchasan-Regular.ttf,Kodchasan-Regular,Kodchasan Regular,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,italic,400,Kodchasan-Italic.ttf,Kodchasan-Italic,Kodchasan Italic,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,normal,500,Kodchasan-Medium.ttf,Kodchasan-Medium,Kodchasan Medium,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,italic,500,Kodchasan-MediumItalic.ttf,Kodchasan-MediumItalic,Kodchasan Medium Italic,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,normal,600,Kodchasan-SemiBold.ttf,Kodchasan-SemiBold,Kodchasan SemiBold,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,italic,600,Kodchasan-SemiBoldItalic.ttf,Kodchasan-SemiBoldItalic,Kodchasan SemiBold Italic,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,normal,700,Kodchasan-Bold.ttf,Kodchasan-Bold,Kodchasan Bold,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
Kodchasan,italic,700,Kodchasan-BoldItalic.ttf,Kodchasan-BoldItalic,Kodchasan Bold Italic,Copyright 2018 The Kodchasan Project Authors (https://github.com/cadsondemak/Kodchasan)
KoHo,normal,200,KoHo-ExtraLight.ttf,KoHo-ExtraLight,KoHo ExtraLight,Copyright 2018 The KoHo Project Authors (https://github.com/cadsondemak/Koho)
KoHo,italic,200,KoHo-ExtraLightItalic.ttf,KoHo-ExtraLightItalic,KoHo ExtraLight Italic,Copyright 2018 The KoHo Project Authors (https://github.com/cadsondemak/Koho)
KoHo,normal,300,KoHo-Light.ttf,KoHo-Light,KoHo Light,Copyright 2018 The KoHo Project Authors (https://github.com/cadsondemak/Koho)
KoHo,italic,300,KoHo-LightItalic.ttf,KoHo-LightItalic,KoHo Light Italic,Copyright 2018 The KoHo Project Authors (https://github.com/cadsondemak/Koho)
KoHo,normal,400,KoHo-Regular.ttf,KoHo-Regular,KoHo Regular,Copyright 2018 The KoHo Project Authors (https://github.com/cadsondemak/Koho)
